Age,Gender,ChildrenHome,Education,MaritalStatus,Income,DeviceType,SubscriptionPaymentMethod,TimeSpentOnStraitsTimes,NumOfTimesAppOpened,NumAdsViewed,NumArticlesFashion,NumArticlesTechnology,NumArticlesHealth,NumArticlesSports,NumArticlesWorldEvents,Response
48,0,1,PhD,Divorced,25509.0,Phone,0,32,4,3,1,7,4,2,0,1
51,0,1,PhD,Married,78642.0,Computer,0,24,4,4,1,1,3,4,1,0
47,1,1,Graduate,Widow,58330.0,Laptop,2,26,2,6,1,5,2,3,1,0
39,0,0,2ndCycle,Single,81698.0,Phone,1,40,3,8,4,4,1,5,4,1
52,0,2,PhD,Married,55158.0,Phone,0,23,5,7,9,5,9,2,12,1
52,0,2,Graduate,Married,38200.0,Tablet,2,18,2,1,3,1,1,2,0,0
26,0,2,Graduate,Married,46975.0,Computer,2,16,3,14,7,9,1,2,10,1
37,0,0,PhD,Single,30298.0,Phone,2,29,2,1,2,1,2,3,8,0
64,0,1,Graduate,Single,49967.0,Phone,2,6,2,6,1,3,3,2,0,0
36,0,1,Graduate,Married,71952.0,Tablet,0,4,1,8,2,0,4,4,12,0
35,1,0,Master,Single,73454.0,Computer,1,19,3,2,2,0,4,7,0,0
19,1,0,Undergraduate,Single,26930.0,Laptop,1,20,3,22,2,3,11,0,5,0
28,1,0,Graduate,Single,54123.0,Computer,2,26,4,12,2,0,4,3,0,0
39,1,1,Graduate,Married,39922.0,Laptop,1,21,2,3,0,4,1,0,6,0
61,1,0,Master,Married,80950.0,Computer,0,28,3,6,2,3,3,1,3,0
16,1,0,Undergraduate,Single,29247.0,Computer,2,13,1,13,5,8,4,0,3,0
49,1,0,Master,Married,50943.0,Laptop,1,30,3,2,6,0,1,5,6,0
31,1,0,PhD,Single,68126.0,Phone,1,27,3,7,1,6,3,1,1,1
59,0,1,PhD,Single,46757.0,Computer,2,22,3,4,5,2,3,5,1,0
26,0,2,Graduate,Married,43782.0,Phone,2,6,2,27,4,3,2,6,8,0
75,1,1,PhD,Married,67472.0,Tablet,0,12,1,4,2,1,1,1,2,0
28,0,0,Graduate,Single,58005.0,Phone,1,35,2,14,0,5,2,4,7,1
17,1,0,Undergraduate,Single,16603.0,Phone,2,38,6,15,0,4,5,3,0,1
47,1,2,2ndCycle,Married,34984.0,Computer,2,16,2,1,4,2,4,4,4,0
44,1,1,Master,Married,43783.0,Tablet,0,7,2,7,3,3,3,2,12,0
41,0,2,Graduate,Single,41967.0,Computer,1,30,6,1,8,2,3,0,4,0
64,1,2,Graduate,Married,28087.0,Tablet,0,11,2,2,5,4,3,1,2,0
50,1,1,2ndCycle,Married,70932.0,Phone,0,27,5,6,2,2,5,5,11,0
19,0,0,Undergraduate,Single,11026.0,Tablet,0,34,3,25,3,2,2,5,8,1
51,1,2,Graduate,Married,34600.0,Tablet,2,6,2,5,6,0,8,3,1,1
44,0,2,Graduate,Married,71427.0,Computer,1,24,3,8,0,2,0,7,3,0
30,1,0,Graduate,Married,75114.0,Tablet,2,7,1,3,0,1,1,2,2,0
43,1,1,Graduate,Married,36781.0,Tablet,0,38,4,2,0,2,7,0,2,1
44,0,1,Graduate,Married,25851.0,Laptop,1,6,1,2,1,0,1,3,10,0
60,0,1,Graduate,Single,69627.0,Phone,2,8,2,8,2,1,2,1,14,0
57,0,0,Graduate,Married,61482.0,Tablet,0,11,4,3,4,0,0,4,1,0
23,0,0,Undergraduate,Single,27093.0,Laptop,0,14,1,7,1,0,0,4,1,1
58,1,2,Graduate,Single,18701.0,Laptop,2,22,2,2,9,0,4,1,3,0
44,0,2,Graduate,Single,7500.0,Laptop,0,22,4,2,1,1,1,4,3,0
44,1,0,Master,Single,68092.0,Phone,0,5,1,2,0,4,2,0,9,0
56,1,1,PhD,Married,65814.0,Phone,1,13,2,8,0,5,0,3,2,0
32,1,0,Graduate,Single,96843.0,Phone,2,21,5,6,2,3,1,3,0,1
26,0,2,Graduate,Married,46628.0,Phone,2,33,5,5,3,0,1,1,3,1
42,1,2,2ndCycle,Married,70829.0,Laptop,2,13,2,4,2,0,0,1,5,0
26,0,0,Graduate,Single,40968.0,Phone,1,10,3,19,2,1,2,0,4,0
64,1,0,PhD,Married,74250.0,Phone,2,18,1,2,3,5,1,1,2,0
67,1,1,Graduate,Married,59925.0,Laptop,2,25,2,9,2,5,0,0,5,0
53,0,1,Graduate,Married,56796.0,Computer,2,8,2,8,2,0,7,3,8,0
39,1,1,Graduate,Married,30096.0,Laptop,1,15,1,2,3,5,3,6,12,0
44,0,2,Graduate,Married,66373.0,Laptop,2,21,4,4,0,0,3,2,0,0
17,1,0,Undergraduate,Single,15700.0,Phone,1,24,2,10,2,0,1,0,2,1
49,1,3,2ndCycle,Married,35688.0,Tablet,2,25,3,4,3,2,1,6,9,0
19,1,0,Undergraduate,Single,13690.0,Computer,1,14,1,20,10,1,0,5,5,1
54,1,1,PhD,Married,55954.0,Phone,2,13,3,8,4,1,6,5,5,0
25,0,0,Undergraduate,Single,28321.0,Computer,0,21,3,15,5,8,9,6,8,0
52,1,1,Graduate,Divorced,54137.0,Laptop,1,17,4,4,1,1,4,3,7,0
64,1,1,Graduate,Married,53977.0,Computer,2,12,2,5,9,2,8,7,0,0
69,0,0,Master,Widow,84953.0,Phone,0,28,5,3,4,7,4,3,6,1
36,0,1,Basic,Single,8940.0,Computer,2,10,1,3,4,3,2,0,3,0
27,0,0,Graduate,Single,54710.0,Phone,1,26,3,5,4,1,9,6,0,0
16,1,0,Undergraduate,Single,18938.0,Laptop,2,5,1,18,5,11,0,8,1,0
71,1,1,Graduate,Single,49090.0,Tablet,2,18,4,7,2,1,2,5,10,0
52,1,1,Graduate,Divorced,72967.0,Phone,2,36,6,7,0,0,2,7,8,1
71,0,2,Graduate,Married,30833.0,Tablet,1,10,4,1,3,2,6,0,3,0
35,1,0,Graduate,Married,75794.0,Tablet,0,9,2,7,4,1,4,4,5,0
57,1,1,Master,Married,70053.0,Phone,2,5,2,8,4,5,3,3,3,0
67,1,2,Graduate,Widow,58275.0,Laptop,0,13,4,8,1,2,3,1,5,0
73,1,0,PhD,Married,156924.0,Tablet,1,17,4,0,0,3,2,1,1,0
50,1,1,Basic,Married,25224.0,Computer,0,10,3,1,3,7,4,0,2,0
51,0,1,Graduate,Married,38590.0,Laptop,1,22,5,1,1,6,6,7,3,0
46,1,0,Graduate,Single,20180.0,Phone,2,7,1,2,3,1,0,2,5,0
49,1,2,Master,Married,54108.0,Computer,1,8,2,8,0,5,3,2,3,0
59,0,2,PhD,Single,36736.0,Tablet,2,17,1,1,1,1,1,1,8,0
54,0,2,Master,Married,29543.0,Laptop,0,22,3,3,2,0,2,1,0,0
39,1,1,Graduate,Married,30096.0,Computer,2,6,2,2,5,5,3,5,0,0
66,1,1,2ndCycle,Married,58821.0,Laptop,0,13,4,9,4,5,4,3,2,0
38,1,0,PhD,Married,70643.0,Phone,2,18,4,5,1,0,9,3,0,1
75,1,1,PhD,Widow,68117.0,Phone,2,19,3,11,3,7,5,0,0,1
60,1,1,Graduate,Married,55759.0,Laptop,1,27,5,10,1,4,6,2,5,0
43,1,1,Graduate,Married,27244.0,Computer,0,18,2,2,3,0,1,3,5,0
30,0,2,Graduate,Married,47530.0,Phone,1,34,4,22,2,0,3,2,13,1
39,1,0,Graduate,Divorced,82025.0,Phone,0,45,6,3,6,5,4,3,0,1
69,0,2,PhD,Married,53593.0,Computer,2,19,2,7,2,4,0,0,3,0
46,1,2,Graduate,Married,39356.0,Computer,0,5,2,1,1,3,3,4,8,0
47,1,1,Graduate,Married,74190.0,Computer,0,16,3,4,9,3,2,2,2,0
46,1,1,Master,Married,30560.0,Laptop,1,3,2,1,2,1,4,7,15,0
67,0,3,PhD,Single,55521.0,Tablet,1,19,3,6,9,2,6,1,9,1
48,0,1,Master,Married,21255.0,Computer,2,22,4,2,3,6,3,1,5,0
52,0,2,Graduate,Single,24163.0,Computer,2,3,1,1,2,5,1,5,5,0
17,0,0,Undergraduate,Single,13583.0,Computer,1,30,6,11,4,3,0,6,5,0
52,1,1,Graduate,Married,22979.0,Phone,0,37,3,3,4,5,1,4,7,1
23,0,0,Undergraduate,Single,6436.0,Tablet,2,9,1,13,3,0,3,1,6,0
55,1,3,Graduate,Married,22574.0,Laptop,1,5,1,2,4,2,2,3,1,0
63,1,2,Graduate,Single,50664.0,Computer,2,24,2,8,5,0,4,1,15,0
40,0,1,Graduate,Single,28567.0,Computer,2,27,5,2,2,0,2,0,9,0
55,0,2,Graduate,Married,35441.0,Computer,1,11,4,1,7,3,6,6,1,0
67,1,1,PhD,Married,58482.0,Computer,1,26,4,7,4,3,0,0,9,0
19,1,0,Undergraduate,Single,16910.0,Tablet,1,40,6,1,2,1,3,1,4,1
63,0,1,PhD,Married,75032.0,Computer,2,23,2,5,3,2,1,2,13,0
49,1,0,Graduate,Married,92955.0,Laptop,0,20,2,6,1,6,2,7,7,1
45,1,0,Graduate,Married,74985.0,Phone,0,6,2,3,5,2,2,0,13,0
62,1,2,Graduate,Married,13672.0,Tablet,2,12,4,1,2,1,0,5,1,0
16,0,0,Undergraduate,Single,5212.0,Tablet,0,5,2,9,6,6,1,2,4,0
55,1,3,PhD,Married,59062.0,Computer,1,13,4,2,5,4,3,3,4,0
72,1,1,Graduate,Married,60905.0,Computer,1,23,3,3,1,3,7,1,2,0
23,1,0,Undergraduate,Single,6228.0,Phone,0,50,3,6,4,3,3,2,12,1
57,0,1,Master,Single,33168.0,Computer,1,11,2,2,3,2,0,1,3,0
23,1,0,Undergraduate,Single,10978.0,Phone,0,29,4,7,3,5,3,1,9,1
39,0,1,Graduate,Married,39922.0,Laptop,2,18,3,3,2,2,6,0,2,0
56,0,2,Graduate,Single,86358.0,Computer,0,13,2,5,0,4,5,0,4,0
22,1,0,Undergraduate,Single,17351.0,Laptop,1,7,1,7,3,0,8,2,1,0
38,0,1,Graduate,Married,38680.0,Computer,0,8,2,2,3,2,0,2,11,0
48,1,1,2ndCycle,Married,65463.0,Computer,2,25,3,6,5,3,1,0,5,0
39,0,0,Graduate,Married,78687.0,Tablet,2,16,4,4,0,4,4,2,1,1
36,1,1,Graduate,Single,39146.0,Laptop,1,30,6,4,3,0,4,3,2,0
30,1,0,Graduate,Single,57737.0,Computer,2,44,6,11,3,0,8,0,5,1
54,1,2,PhD,Married,44377.0,Computer,1,8,2,5,3,0,5,4,5,0
36,1,1,Master,Married,42386.0,Computer,2,13,3,3,0,1,2,3,5,0
42,1,0,Graduate,Married,82497.0,Computer,1,12,3,2,0,0,2,3,2,0
50,1,2,Graduate,Single,44503.0,Laptop,1,27,3,2,1,2,0,2,2,0
70,1,2,Master,Divorced,59354.0,Computer,1,28,2,6,0,8,2,2,2,0
28,1,1,Graduate,Married,53472.0,Computer,0,28,4,15,1,1,1,2,9,0
56,0,2,Graduate,Married,37758.0,Computer,1,7,2,1,3,0,2,0,9,0
37,0,1,Graduate,Married,21355.0,Phone,0,14,2,2,2,2,11,2,5,1
76,0,0,Master,Married,66835.0,Tablet,0,17,3,6,2,3,4,2,1,0
49,1,1,PhD,Married,39435.0,Computer,1,17,2,3,1,7,2,4,8,0
33,1,0,PhD,Married,77845.0,Tablet,2,11,4,3,1,0,2,0,15,0
46,0,1,Graduate,Married,56939.0,Tablet,1,14,3,3,3,0,2,1,6,0
49,0,2,Graduate,Married,24639.0,Computer,2,30,3,2,0,3,1,2,2,0
71,1,0,Graduate,Single,72282.0,Computer,1,16,3,5,2,1,13,9,1,1
45,0,1,Graduate,Married,71855.0,Computer,0,13,1,5,1,0,0,5,4,0
68,0,1,Graduate,Married,46734.0,Computer,0,8,1,6,5,2,1,5,1,0
46,1,1,Master,Single,70379.0,Tablet,1,12,3,6,2,2,2,3,0,0
55,1,0,Master,Divorced,81380.0,Computer,1,18,3,4,4,6,2,4,13,0
42,1,1,Basic,Married,16005.0,Tablet,2,30,6,2,5,1,1,6,2,0
46,1,2,PhD,Married,52190.0,Computer,2,3,2,2,7,0,3,1,9,0
51,0,2,Graduate,Divorced,40851.0,Laptop,1,29,2,1,3,1,0,6,0,0
51,1,1,PhD,Married,49269.0,Laptop,0,15,3,7,3,4,1,4,8,0
54,1,1,Graduate,Married,45688.0,Tablet,2,4,2,3,7,2,3,0,4,0
47,0,1,Graduate,Single,33955.0,Laptop,2,17,3,5,0,5,7,2,0,0
75,0,0,Master,Married,66000.0,Phone,0,22,2,1,3,3,3,3,1,0
56,0,1,Graduate,Divorced,48877.0,Laptop,0,5,2,3,2,3,1,0,4,0
41,1,0,Basic,Married,34445.0,Computer,0,11,2,11,1,2,4,1,5,0
16,1,0,Undergraduate,Single,19241.0,Tablet,1,11,3,7,4,2,4,1,1,1
63,0,0,Master,Widow,33051.0,Tablet,2,49,3,9,3,4,2,4,5,1
76,0,0,PhD,Single,82800.0,Laptop,0,9,1,7,4,2,5,2,10,1
52,1,2,Graduate,Married,50447.0,Tablet,2,25,3,3,0,3,4,0,0,0
49,1,2,Graduate,Divorced,89694.0,Tablet,0,8,2,4,1,5,1,0,4,0
37,1,1,PhD,Married,18169.0,Tablet,2,15,1,1,0,1,0,3,4,0
71,1,1,Graduate,Married,71107.0,Tablet,1,16,2,7,2,7,6,6,3,0
49,1,0,Graduate,Married,79593.0,Computer,2,20,4,5,2,6,2,1,13,0
48,1,1,Graduate,Married,47889.0,Computer,0,13,2,2,3,4,0,5,3,0
50,1,1,Master,Married,49854.0,Tablet,0,23,4,6,0,1,2,1,1,0
51,0,2,Graduate,Married,35788.0,Laptop,2,12,4,2,1,5,2,5,1,0
69,1,1,Graduate,Married,75027.0,Laptop,1,15,4,9,4,6,2,5,7,0
35,0,1,Graduate,Single,23442.0,Computer,1,17,4,1,7,8,1,0,8,0
26,1,0,Graduate,Single,50864.0,Tablet,0,21,4,5,0,2,14,3,4,0
16,0,0,Undergraduate,Single,29591.0,Tablet,2,17,3,14,6,3,2,5,4,0
39,1,0,PhD,Single,87188.0,Phone,0,29,4,10,3,8,9,1,9,1
25,1,0,Undergraduate,Single,9440.0,Tablet,2,16,4,10,3,2,1,2,9,0
41,0,1,2ndCycle,Married,35523.0,Phone,1,15,2,3,0,1,2,6,5,0
16,1,0,Undergraduate,Single,17242.0,Computer,2,15,2,7,8,3,0,4,1,0
22,0,0,Undergraduate,Single,26152.0,Phone,0,10,4,27,4,6,2,2,2,0
74,0,2,PhD,Married,61467.0,Computer,0,6,1,5,0,2,1,4,3,0
70,0,2,Graduate,Married,67433.0,Tablet,1,29,3,6,1,0,0,8,3,0
47,1,1,PhD,Divorced,60554.0,Phone,2,14,3,8,4,0,3,1,1,0
18,0,0,Undergraduate,Single,16368.0,Tablet,1,37,4,3,3,5,3,4,10,1
46,1,1,Graduate,Married,85606.0,Laptop,0,23,3,6,0,0,2,2,5,0
44,1,0,Graduate,Divorced,71847.0,Computer,0,8,1,6,4,0,2,7,11,0
73,1,1,PhD,Widow,54356.0,Phone,1,20,4,11,9,3,10,3,6,1
57,1,0,Graduate,Married,77343.0,Tablet,1,15,3,3,2,0,2,2,10,0
48,1,0,2ndCycle,Married,20130.0,Laptop,1,10,3,1,4,2,0,0,5,0
68,1,0,Graduate,Widow,27421.0,Computer,0,11,2,4,2,3,6,5,5,0
23,1,0,Undergraduate,Single,20165.0,Computer,1,25,2,15,5,11,7,4,12,0
73,0,0,PhD,Married,80360.0,Tablet,2,13,4,4,1,7,1,1,4,0
51,1,1,Graduate,Married,52914.0,Tablet,0,18,3,7,1,3,7,5,10,0
71,0,1,Graduate,Married,71965.0,Tablet,2,29,5,6,3,8,2,3,3,0
68,1,2,PhD,Married,72550.0,Computer,0,5,1,5,7,1,3,4,6,0
52,0,1,PhD,Married,69084.0,Laptop,2,24,3,7,1,0,1,3,10,0
27,1,1,Graduate,Married,53768.0,Tablet,0,30,6,11,6,5,3,0,3,0
64,0,1,Master,Married,46692.0,Computer,2,20,4,6,2,3,3,2,15,0
26,0,1,Graduate,Married,41004.0,Laptop,2,18,3,19,4,1,12,0,2,1
66,0,2,Master,Married,28839.0,Laptop,2,6,2,2,5,1,5,1,1,0
26,1,1,Graduate,Married,51476.0,Tablet,1,15,2,14,1,0,5,0,6,1
40,0,0,Graduate,Married,71853.0,Computer,1,20,5,2,1,1,0,5,6,0
62,0,1,Graduate,Married,62807.0,Phone,1,24,5,5,0,5,0,1,4,0
47,1,0,Graduate,Divorced,83829.0,Phone,2,28,3,4,0,6,8,1,4,1
52,0,1,Graduate,Single,20587.0,Phone,2,24,4,1,0,1,2,4,8,0
59,0,2,PhD,Married,33629.0,Laptop,0,18,1,3,5,1,2,4,6,0
44,1,1,Graduate,Married,16531.0,Computer,0,17,4,3,2,4,2,8,10,0
30,0,2,Graduate,Married,48910.0,Tablet,0,6,2,13,3,3,2,1,5,0
69,0,1,Graduate,Married,47703.0,Computer,2,27,4,6,1,3,2,1,2,0
62,0,0,Master,Married,81843.0,Tablet,0,17,4,5,0,6,5,5,6,0
65,0,1,Graduate,Married,21994.0,Laptop,2,15,4,0,4,6,2,4,10,0
79,1,0,PhD,Widow,57513.0,Laptop,0,3,2,9,1,1,4,1,13,0
71,1,1,Graduate,Single,60689.0,Tablet,0,7,1,4,4,3,2,8,3,0
72,1,1,Graduate,Married,28320.0,Laptop,2,23,5,1,3,1,0,2,6,0
52,0,3,Graduate,Single,51747.0,Computer,0,18,1,2,0,1,0,2,2,0
59,1,0,Graduate,Married,80124.0,Phone,0,7,1,3,2,2,4,6,9,0
60,0,1,Graduate,Single,66565.0,Computer,1,24,5,4,2,0,3,1,0,0
39,1,1,Graduate,Married,28427.0,Computer,0,16,4,2,1,3,0,0,9,0
69,1,0,Graduate,Married,58398.0,Computer,0,30,5,5,8,3,1,1,14,0
48,1,0,Graduate,Divorced,102692.0,Phone,2,24,2,6,8,0,2,0,8,1
36,0,1,Basic,Married,20425.0,Laptop,2,15,4,2,2,6,4,0,1,0
51,1,2,2ndCycle,Married,54690.0,Computer,0,27,3,3,0,1,4,0,7,0
26,0,2,Graduate,Married,43036.0,Phone,2,29,4,5,1,4,2,5,7,1
64,1,2,Graduate,Married,65196.0,Phone,1,11,1,7,3,3,4,2,6,0
47,0,1,PhD,Married,45503.0,Computer,2,5,1,3,4,0,1,0,5,0
68,1,1,Graduate,Divorced,64497.0,Phone,1,13,3,11,8,0,6,1,2,1
38,1,0,Graduate,Married,72570.0,Computer,1,11,1,4,0,1,4,1,11,0
37,0,1,Master,Married,20559.0,Computer,2,8,1,2,1,2,4,7,11,0
30,0,1,Graduate,Married,58499.0,Phone,0,20,2,10,9,8,4,1,9,0
24,0,0,Undergraduate,Single,27069.0,Computer,2,8,2,13,2,2,4,0,5,0
21,1,0,Undergraduate,Single,29631.0,Laptop,2,8,1,10,2,4,1,3,1,0
51,1,1,PhD,Married,42403.0,Tablet,0,19,1,1,3,2,2,4,4,0
65,1,2,Graduate,Single,51747.0,Phone,2,25,3,1,5,0,3,3,0,0
41,1,1,PhD,Single,36038.0,Tablet,2,23,4,3,1,3,4,0,2,0
67,0,2,PhD,Married,46015.0,Computer,2,27,3,1,0,2,0,2,2,0
71,1,0,Master,Married,27450.0,Phone,2,17,4,2,1,5,2,0,4,0
43,0,1,Graduate,Married,58025.0,Phone,0,24,4,3,4,0,6,3,6,0
25,0,0,Undergraduate,Single,12619.0,Laptop,0,13,2,5,4,8,2,2,4,0
35,1,1,Basic,Single,15038.0,Laptop,2,13,2,2,2,1,0,1,0,0
47,0,1,Master,Married,47808.0,Phone,2,4,1,3,4,3,0,1,2,0
46,1,1,Master,Married,30560.0,Phone,2,30,6,1,0,0,5,4,9,0
45,0,1,Graduate,Married,33178.0,Tablet,0,10,1,1,0,2,4,1,1,0
49,0,0,Graduate,Married,79593.0,Computer,1,22,2,5,2,0,1,2,11,0
21,1,0,Undergraduate,Single,17069.0,Phone,2,5,1,16,6,4,4,8,0,1
40,0,1,Graduate,Married,28718.0,Computer,1,18,1,2,3,7,5,4,5,0
30,1,0,Graduate,Single,55633.0,Computer,2,30,4,2,7,0,2,7,17,1
68,0,1,PhD,Married,65324.0,Laptop,1,28,4,6,0,4,1,3,0,0
19,0,0,Undergraduate,Single,29555.0,Phone,0,18,2,11,6,2,10,2,13,1
43,0,1,PhD,Married,27922.0,Tablet,1,6,2,2,5,1,4,0,2,0
26,1,2,Graduate,Married,51831.0,Computer,2,19,1,19,9,1,3,3,2,1
34,0,1,Graduate,Married,29604.0,Laptop,1,19,3,1,6,0,1,1,4,0
46,1,1,Graduate,Single,37697.0,Computer,1,16,2,2,6,4,6,7,1,0
20,0,0,Undergraduate,Single,20235.0,Laptop,1,12,1,24,6,1,1,4,1,0
40,1,0,Graduate,Married,69109.0,Tablet,0,13,1,6,8,1,4,3,3,1
71,1,3,Graduate,Single,51747.0,Computer,1,18,3,2,2,4,2,4,15,0
49,0,2,PhD,Married,63516.0,Laptop,1,12,4,4,3,6,0,3,3,0
61,1,2,Master,Married,61923.0,Phone,1,30,4,2,0,2,1,1,6,0
48,1,0,Graduate,Single,43322.0,Phone,2,16,2,3,3,3,2,1,8,0
47,1,2,Graduate,Divorced,36627.0,Computer,2,4,2,0,2,1,1,5,2,0
47,1,1,Graduate,Married,61456.0,Phone,2,27,4,6,0,0,6,2,1,0
46,0,0,Graduate,Single,79941.0,Tablet,0,28,4,2,4,0,2,4,1,0
18,1,0,Undergraduate,Single,11332.0,Computer,0,7,1,10,1,3,3,0,7,0
72,0,1,PhD,Married,52157.0,Phone,2,4,1,3,3,7,0,2,4,0
73,1,2,Master,Married,36408.0,Laptop,1,24,4,1,1,2,0,6,4,0
47,1,0,2ndCycle,Divorced,11448.0,Computer,1,10,3,1,0,7,7,1,17,0
49,1,1,Graduate,Divorced,71128.0,Laptop,1,4,2,2,1,4,2,0,10,0
41,1,0,Master,Married,77882.0,Computer,2,3,1,3,4,1,3,5,13,0
19,1,0,Undergraduate,Single,14489.0,Phone,2,30,6,12,4,2,0,2,6,0
42,0,0,Basic,Married,25965.0,Computer,2,5,1,2,1,8,4,3,8,0
46,0,0,Graduate,Single,75825.0,Phone,0,29,5,5,4,2,0,0,3,1
24,1,0,Undergraduate,Single,7141.0,Phone,2,14,3,9,5,2,1,5,6,1
53,1,0,Graduate,Single,18589.0,Laptop,1,12,4,2,6,1,2,2,1,0
66,1,1,Master,Married,50943.0,Laptop,1,9,1,1,1,3,2,6,12,0
60,1,1,Master,Married,58646.0,Computer,1,27,2,2,1,5,0,4,4,0
32,1,0,Graduate,Married,18929.0,Computer,2,3,1,1,1,0,1,4,4,0
43,0,1,Graduate,Married,2447.0,Laptop,1,27,2,0,1,2,4,5,3,0
50,0,1,Graduate,Single,38808.0,Phone,0,20,2,5,2,6,1,6,3,1
55,0,1,PhD,Married,56320.0,Phone,1,23,5,5,6,7,2,2,14,0
37,0,1,Graduate,Married,19986.0,Computer,0,13,2,0,2,2,3,2,1,0
53,0,0,Master,Single,26877.0,Tablet,0,3,1,3,0,1,3,0,1,0
18,0,0,Undergraduate,Single,27142.0,Laptop,2,36,4,6,5,1,0,3,9,1
68,0,0,Graduate,Married,86718.0,Tablet,1,20,5,5,6,2,1,4,3,0
62,0,0,Master,Single,98777.0,Phone,0,28,3,4,0,2,1,1,10,0
28,1,0,Graduate,Single,41127.0,Phone,1,16,1,11,2,5,1,4,0,0
66,0,1,Graduate,Married,64090.0,Computer,0,27,5,6,6,7,9,2,5,1
45,0,1,Graduate,Single,23763.0,Computer,0,10,2,1,4,0,1,1,2,0
18,0,0,Undergraduate,Single,13204.0,Phone,0,28,3,4,4,3,1,2,2,0
46,0,1,Graduate,Married,5305.0,Computer,1,19,3,1,6,3,5,1,4,0
59,0,2,Graduate,Divorced,45146.0,Computer,1,14,1,1,6,7,1,1,4,0
36,0,0,Graduate,Divorced,41411.0,Phone,2,17,3,2,1,1,3,2,3,0
41,0,0,PhD,Married,87171.0,Tablet,0,3,1,6,4,2,0,2,1,0
23,0,0,Undergraduate,Single,29557.0,Tablet,0,41,7,9,0,3,4,1,8,1
56,1,3,Graduate,Married,43482.0,Computer,0,3,1,2,2,0,4,1,15,0
30,1,1,Basic,Single,18746.0,Phone,1,7,1,3,3,1,6,6,4,0
50,0,0,PhD,Married,83443.0,Computer,1,28,5,6,2,3,6,1,3,0
70,1,0,PhD,Married,85431.0,Computer,0,9,2,2,2,0,6,4,6,0
57,1,1,Graduate,Married,59594.0,Phone,0,28,5,8,0,2,0,3,0,0
42,1,0,PhD,Single,76412.0,Tablet,2,18,4,5,5,3,1,0,9,1
58,1,1,PhD,Married,65526.0,Computer,0,4,2,4,4,3,2,0,11,0
51,0,2,2ndCycle,Married,54690.0,Computer,1,18,3,3,7,4,3,2,3,0
36,0,0,Master,Married,80141.0,Phone,1,18,4,7,1,2,0,1,1,1
42,1,1,2ndCycle,Married,25130.0,Phone,1,15,3,2,3,3,0,1,8,0
42,0,0,PhD,Single,65295.0,Tablet,1,11,1,3,3,1,3,2,7,0
46,1,0,PhD,Married,72335.0,Phone,0,16,1,10,2,5,11,7,5,1
38,0,0,Graduate,Single,79607.0,Phone,2,36,6,3,0,4,2,0,2,1
69,1,0,Graduate,Married,70503.0,Computer,1,14,3,2,3,3,0,6,10,0
65,0,3,PhD,Married,55212.0,Laptop,2,10,4,7,1,2,6,5,0,0
25,0,0,Undergraduate,Single,12916.0,Tablet,0,40,5,7,1,6,1,0,8,1
54,1,1,Master,Married,43795.0,Tablet,0,33,4,7,10,5,3,4,4,1
43,0,1,Basic,Single,15862.0,Computer,1,18,3,1,6,5,1,3,5,0
59,1,1,Master,Divorced,49476.0,Computer,1,27,5,2,2,3,0,0,8,0
68,1,2,Graduate,Divorced,64587.0,Tablet,0,23,5,1,0,4,2,2,8,0
22,1,0,Undergraduate,Single,29385.0,Tablet,0,20,3,2,7,7,0,4,4,1
36,1,0,Basic,Single,14906.0,Laptop,1,22,4,2,0,1,4,2,9,0
72,0,1,Graduate,Married,57045.0,Computer,1,8,1,4,2,3,0,3,6,0
63,1,1,Graduate,Married,54753.0,Tablet,1,12,2,5,1,2,0,4,0,0
59,0,1,Graduate,Married,56253.0,Laptop,0,21,2,7,6,2,0,2,5,0
58,0,2,Graduate,Married,48920.0,Tablet,0,5,1,6,9,7,6,2,2,0
74,1,0,Graduate,Married,42192.0,Tablet,1,23,3,2,2,1,2,2,0,0
40,1,1,Graduate,Married,19444.0,Phone,1,23,4,4,0,5,5,3,6,1
59,0,0,Graduate,Married,22419.0,Computer,0,5,1,3,0,7,3,1,5,0
25,0,0,Undergraduate,Single,26090.0,Phone,0,3,1,6,2,3,2,2,2,0
76,0,3,PhD,Married,64014.0,Laptop,0,25,2,8,0,0,6,1,9,0
70,1,0,Graduate,Single,72228.0,Tablet,2,30,2,6,0,0,0,6,0,0
45,0,0,Master,Married,50353.0,Tablet,1,17,3,4,1,4,0,0,5,0
56,0,1,Graduate,Divorced,67272.0,Phone,2,5,2,6,1,0,3,0,11,0
73,0,2,Master,Married,62845.0,Phone,0,44,4,3,5,3,8,1,8,1
58,0,0,Graduate,Married,82224.0,Tablet,1,11,3,6,3,1,3,7,4,0
63,1,1,PhD,Married,38829.0,Laptop,1,22,2,3,2,0,1,5,8,0
17,0,0,Undergraduate,Single,15971.0,Phone,0,48,6,4,4,6,0,0,2,1
65,1,1,2ndCycle,Married,53233.0,Tablet,2,14,4,1,3,2,0,1,7,0
69,1,3,PhD,Single,46231.0,Computer,1,22,4,6,3,3,2,4,3,0
22,0,0,Undergraduate,Single,22889.0,Laptop,0,17,1,6,3,3,3,0,0,1
44,1,1,Graduate,Single,28647.0,Phone,2,43,6,2,11,4,9,8,2,1
47,0,0,PhD,Married,86836.0,Phone,0,8,2,6,2,1,3,5,2,1
