ID,Age,Gender,ChildrenHome,Education,Marital_Status,Income,DeviceType,SubscriptionPaymentMethod,TimeSpentOnStraitsTimes,NumOfTimesAppOpened,NumAdsViewed,NumArticlesFashion,NumArticlesTechnology,NumArticlesHealth,NumArticlesSports,NumArticlesWorldEvents,Response
2210,44,0,1,2n Cycle,Married,47025,Laptop,0,21,2,11,3,2,0,3,3,0
2211,56,0,1,Graduation,Married,44529,Laptop,1,17,2,6,2,4,6,3,0,0
2212,48,1,1,PhD,Single,31560,Computer,1,5,1,2,3,1,7,3,2,0
2213,39,0,0,PhD,Divorced,90687,Phone,0,21,2,6,1,0,4,3,3,1
2214,33,0,0,PhD,Together,66973,Computer,1,29,5,8,1,4,3,2,2,0
2215,44,0,1,Graduation,Together,41154,Computer,1,25,4,1,0,0,3,0,5,0
2216,54,0,0,Graduation,Married,64590,Computer,1,12,1,9,6,5,7,0,3,0
2217,62,1,1,PhD,Divorced,50611,Phone,2,10,2,4,7,7,1,2,10,1
2218,62,0,1,PhD,Divorced,50611,Computer,2,24,4,4,6,0,0,2,3,0
2219,52,1,3,Graduation,Single,83273,Tablet,1,13,4,4,5,6,2,1,8,0
2220,42,1,0,Graduation,Divorced,81702,Tablet,1,10,4,7,1,5,0,2,1,0
2221,43,0,0,Master,Together,24401,Tablet,0,4,2,6,1,1,4,0,5,0
2222,48,1,1,Graduation,Married,42557,Tablet,0,25,4,6,2,7,3,0,1,0
2223,37,1,1,2n Cycle,Together,7500,Tablet,2,24,2,2,2,1,6,1,7,0
2224,46,1,1,Graduation,Together,78416,Laptop,2,25,3,7,8,9,5,3,0,0
2225,56,1,1,Graduation,Married,44794,Laptop,1,9,1,2,1,0,0,2,3,0
2226,56,1,1,Graduation,Married,44794,Laptop,2,28,3,2,2,0,4,3,16,0
2227,48,0,0,Graduation,Single,69719,Laptop,0,12,1,2,5,6,2,1,8,0
2228,60,0,1,Graduation,Together,62568,Laptop,0,11,2,5,1,6,1,0,11,0
2229,53,1,2,Graduation,Married,42231,Laptop,2,29,3,1,0,5,0,0,4,0
2230,48,1,0,2n Cycle,Married,20130,Laptop,1,10,3,1,4,2,0,0,5,0
2231,48,0,0,2n Cycle,Married,20130,Tablet,0,3,1,1,0,1,3,2,4,0
2232,49,0,1,Graduation,Widow,42429,Tablet,1,26,4,1,1,0,8,3,2,0
2233,49,0,1,Graduation,Widow,42429,Tablet,1,30,4,1,0,2,6,4,10,0
2234,122,0,1,2n Cycle,Divorced,36640,Computer,0,18,3,2,0,5,2,5,3,0
2235,49,0,1,Graduation,Divorced,78901,Computer,2,13,3,9,3,6,6,1,8,0
2236,46,1,1,PhD,Divorced,66476,Laptop,1,11,3,5,7,7,0,5,1,0
2237,45,0,1,2n Cycle,Married,31056,Computer,0,20,5,1,2,6,3,6,2,0
2238,46,1,1,Graduation,Divorced,46310,Computer,1,28,5,6,0,0,5,1,1,0
2239,44,0,0,Graduation,Married,65819,Computer,1,21,5,5,0,2,2,2,5,0
2240,53,0,2,PhD,Married,94871,Phone,0,33,5,8,4,1,2,1,3,1
2241,28,1,1,Graduation,Married,42828,Laptop,2,3,2,4,2,2,5,1,5,0
2242,27,0,1,Graduation,Married,46573,Computer,0,45,4,11,6,4,2,3,1,1
2243,18,1,0,Undergraduate,Single,26295,Laptop,0,27,3,12,6,4,0,1,7,0
2244,29,1,2,Graduation,Married,57710,Phone,0,31,5,1,0,0,6,0,7,1
2245,22,1,0,Undergraduate,Single,24567,Phone,1,28,3,5,0,1,5,7,0,0
2246,18,1,0,Undergraduate,Single,7927,Tablet,0,11,4,24,3,3,2,9,2,0
2247,16,0,0,Undergraduate,Single,11482,Tablet,1,39,2,2,7,3,5,3,2,1
2248,21,1,0,Undergraduate,Single,27847,Laptop,0,25,5,4,10,6,10,5,1,0
2249,26,1,1,Graduation,Married,58908,Tablet,0,11,4,19,1,7,1,2,6,0
2250,18,0,0,Undergraduate,Single,22693,Laptop,2,44,6,4,6,6,5,3,10,1
2251,16,1,0,Undergraduate,Single,19241,Tablet,1,11,3,7,4,2,4,1,1,1
2252,23,1,0,Undergraduate,Single,8852,Laptop,0,38,6,7,2,4,3,1,14,1
2253,22,1,0,Undergraduate,Single,27765,Phone,1,22,3,4,4,3,3,4,4,0
2254,27,0,1,Graduation,Married,48867,Laptop,0,23,2,11,4,1,7,4,0,0
2255,26,1,2,Graduation,Married,51831,Computer,2,19,1,19,9,1,3,3,2,1
2256,22,0,0,Undergraduate,Single,25841,Phone,2,30,4,13,9,0,0,1,1,0
2257,28,1,1,Graduation,Married,59944,Tablet,1,18,3,4,1,4,1,1,14,1
2258,28,0,0,Graduation,Single,47955,Tablet,0,16,3,0,4,7,2,4,6,1
2259,25,0,0,Undergraduate,Single,17646,Computer,1,40,5,4,2,0,14,4,6,1
2260,28,1,2,Graduation,Married,55324,Computer,0,28,4,15,7,1,0,4,4,0
2261,24,1,0,Undergraduate,Single,6867,Laptop,0,13,2,12,0,2,3,3,3,0
2262,19,0,0,Undergraduate,Single,9805,Laptop,1,35,4,8,0,2,0,4,3,1
2263,22,0,0,Undergraduate,Single,29927,Tablet,1,21,2,14,1,5,0,3,8,0
2264,22,0,0,Undergraduate,Single,22889,Laptop,0,17,1,6,3,3,3,0,0,1
2265,30,0,0,Graduation,Single,54762,Tablet,1,11,4,11,0,8,2,0,1,1
2266,18,0,0,Undergraduate,Single,22651,Tablet,1,47,4,15,5,0,1,2,11,1
2267,30,0,0,Graduation,Single,43156,Phone,0,13,1,15,2,5,5,0,4,0
2268,21,0,0,Undergraduate,Single,6445,Tablet,1,33,4,1,5,8,2,7,2,1
2269,26,0,0,Graduation,Single,40968,Phone,1,10,3,19,2,1,2,0,4,0
2270,21,0,0,Undergraduate,Single,22825,Phone,2,8,1,5,4,4,4,2,7,0
2271,20,1,0,Undergraduate,Single,24553,Phone,2,16,3,6,2,0,8,6,4,0
2272,20,1,0,Undergraduate,Single,23113,Phone,2,24,2,13,3,3,3,5,2,0
2273,22,0,0,Undergraduate,Single,15630,Phone,2,15,1,20,2,3,2,5,6,1
2274,28,0,1,Graduation,Married,48932,Laptop,0,27,4,27,9,5,0,0,5,0
2275,17,1,0,Undergraduate,Single,29617,Laptop,1,18,1,3,10,7,3,4,0,0
2276,26,1,2,Graduation,Married,52877,Phone,0,11,2,22,4,1,3,2,3,0
2277,17,1,0,Undergraduate,Single,17158,Laptop,1,16,2,25,0,2,1,2,4,1
2278,17,1,0,Undergraduate,Single,26172,Computer,1,5,1,16,4,3,1,5,7,1
2279,23,0,0,Undergraduate,Single,15886,Computer,2,9,1,14,3,1,0,5,3,0
2280,18,1,0,Undergraduate,Single,15365,Tablet,2,44,3,10,5,1,2,1,2,1
2281,30,0,2,Graduation,Married,47530,Phone,1,34,4,22,2,0,3,2,13,1
2282,28,0,2,Graduation,Married,55477,Computer,2,37,4,14,4,3,2,1,1,1
2283,28,1,1,Graduation,Married,57670,Tablet,2,27,5,2,2,5,1,3,0,0
2284,18,1,0,Undergraduate,Single,23609,Phone,1,32,3,13,0,2,2,3,3,1
2285,24,0,0,Undergraduate,Single,14956,Laptop,1,16,2,5,3,1,2,2,11,0
2286,18,0,0,Undergraduate,Single,24692,Tablet,2,25,2,1,7,1,0,0,0,1
2287,23,0,0,Undergraduate,Single,6436,Tablet,2,9,1,13,3,0,3,1,6,0
2288,28,1,0,Graduation,Single,45262,Phone,0,49,6,14,1,3,3,0,9,1
2289,17,1,0,Undergraduate,Single,19144,Computer,0,28,2,12,1,2,7,0,0,0
2290,24,1,0,Undergraduate,Single,9701,Tablet,2,4,2,27,0,1,3,6,3,0
2291,30,1,2,Graduation,Married,49569,Computer,1,21,2,10,4,2,6,1,1,0
2292,24,1,0,Undergraduate,Single,22115,Phone,0,6,1,5,0,0,2,6,6,1
2293,30,1,0,Graduation,Single,40766,Laptop,0,32,5,22,5,2,1,8,13,1
2294,19,1,0,Undergraduate,Single,27069,Phone,0,29,3,2,1,2,5,0,6,0
2295,17,1,0,Undergraduate,Single,9927,Computer,1,16,4,26,8,4,6,2,7,0
2296,19,1,0,Undergraduate,Single,28172,Phone,1,30,3,10,0,3,8,6,1,0
2297,21,0,0,Undergraduate,Single,11485,Computer,1,27,4,3,3,7,1,2,7,1
2298,26,1,1,Graduation,Married,46251,Tablet,0,18,2,25,1,7,3,1,2,0
2299,22,1,0,Undergraduate,Single,29385,Tablet,0,20,3,2,7,7,0,4,4,1
2300,25,1,0,Undergraduate,Single,23239,Computer,1,33,6,20,10,3,5,2,4,1
2301,17,1,0,Undergraduate,Single,5619,Tablet,2,42,5,20,6,1,0,0,3,1
2302,28,0,1,Graduation,Married,41947,Phone,2,50,7,20,3,6,6,5,8,1
2303,17,1,0,Undergraduate,Single,29385,Computer,0,18,4,24,2,2,3,0,2,1
2304,18,0,0,Undergraduate,Single,17669,Tablet,0,28,5,18,4,2,8,2,4,1
2305,25,0,0,Undergraduate,Single,20904,Laptop,2,37,5,2,3,6,3,4,4,1
2306,29,0,1,Graduation,Married,45771,Computer,1,17,2,17,3,3,2,4,5,0
2307,23,0,0,Undergraduate,Single,19656,Laptop,0,6,1,12,3,5,0,7,11,0
2308,27,0,1,Graduation,Married,53238,Laptop,0,10,2,17,4,2,0,4,3,0
2309,18,0,0,Undergraduate,Single,23926,Tablet,2,18,3,27,1,1,0,4,5,1
2310,17,1,0,Undergraduate,Single,7861,Tablet,0,42,4,5,1,1,1,1,3,1
2311,21,0,0,Undergraduate,Single,20616,Tablet,1,28,4,5,3,2,4,3,7,1
2312,23,1,0,Undergraduate,Single,13878,Tablet,0,19,3,3,4,4,6,3,2,0
2313,30,1,0,Graduation,Single,51619,Phone,1,14,4,8,5,2,5,3,8,1
2314,18,0,0,Undergraduate,Single,27142,Laptop,2,36,4,6,5,1,0,3,9,1
2315,20,0,0,Undergraduate,Single,24443,Laptop,2,6,1,2,8,3,3,6,2,1
2316,29,0,0,Graduation,Single,55300,Laptop,0,14,1,5,7,2,5,5,3,0
2317,16,0,0,Undergraduate,Single,16182,Computer,2,30,4,9,0,0,3,4,0,0
2318,16,0,0,Undergraduate,Single,12336,Tablet,0,7,1,10,0,1,4,5,6,0
2319,20,0,0,Undergraduate,Single,25547,Tablet,2,8,1,2,8,4,4,1,2,0
2320,21,1,0,Undergraduate,Single,10284,Tablet,0,41,3,14,1,2,3,5,1,1
2321,22,0,0,Undergraduate,Single,7373,Computer,1,42,7,12,2,0,6,0,5,1
2322,16,0,0,Undergraduate,Single,21913,Computer,1,31,4,17,4,1,0,3,5,1
2323,21,0,0,Undergraduate,Single,26183,Tablet,0,28,5,13,7,2,2,3,4,1
2324,22,0,0,Undergraduate,Single,8005,Phone,1,11,3,20,3,3,5,5,2,1
2325,26,0,2,Graduation,Married,46628,Phone,2,33,5,5,3,0,1,1,3,1
2326,29,0,0,Graduation,Single,59190,Phone,0,30,2,16,4,6,2,3,4,1
2327,19,0,0,Undergraduate,Single,16154,Tablet,0,34,6,19,1,1,3,5,11,1
2328,19,0,0,Undergraduate,Single,22521,Laptop,1,17,1,8,6,5,7,2,2,0
2329,16,1,0,Undergraduate,Single,5308,Tablet,0,30,3,25,1,7,10,0,1,0
2330,28,0,1,Graduation,Married,57441,Laptop,1,46,3,27,10,3,5,6,4,1
2331,18,0,0,Undergraduate,Single,19521,Laptop,0,15,2,19,3,3,0,6,3,1
2332,28,0,1,Graduation,Married,47574,Laptop,2,18,1,1,7,7,8,3,7,0
2333,19,1,0,Undergraduate,Single,26930,Laptop,1,20,3,22,2,3,11,0,5,0
2334,27,0,2,Graduation,Married,54943,Tablet,0,22,3,12,3,1,1,1,0,0
2335,25,1,0,Undergraduate,Single,20944,Laptop,0,10,4,23,7,3,5,9,13,1
2336,23,1,0,Undergraduate,Single,17063,Computer,1,7,2,10,1,2,0,9,2,0
2337,29,1,0,Graduation,Single,59322,Phone,0,26,3,17,3,0,0,3,10,1
2338,30,0,0,Graduation,Single,53323,Computer,2,39,3,10,11,3,2,0,7,1
2339,26,0,1,Graduation,Married,59918,Laptop,2,24,3,3,3,5,1,4,5,0
2340,23,0,0,Undergraduate,Single,15455,Phone,1,8,2,5,6,7,3,5,9,0
2341,20,0,0,Undergraduate,Single,6386,Laptop,1,30,4,7,8,2,9,9,1,0
2342,16,1,0,Undergraduate,Single,29247,Computer,2,13,1,13,5,8,4,0,3,0
2343,27,0,0,Graduation,Single,45773,Laptop,2,8,2,10,2,3,9,0,1,0
2344,20,0,0,Undergraduate,Single,19495,Computer,2,10,2,7,0,7,0,0,2,0
2345,16,1,0,Undergraduate,Single,24838,Phone,2,26,5,5,4,0,3,3,1,1
2346,28,0,0,Graduation,Single,43723,Phone,2,11,3,1,1,2,11,4,0,0
2347,22,1,0,Undergraduate,Single,15607,Computer,1,15,1,12,3,1,1,2,2,0
2348,27,1,2,Graduation,Married,50896,Phone,2,10,3,9,8,8,3,0,1,1
2349,16,0,0,Undergraduate,Single,29760,Tablet,1,29,5,15,1,2,10,0,3,0
2350,23,1,0,Undergraduate,Single,10978,Phone,0,29,4,7,3,5,3,1,9,1
2351,17,0,0,Undergraduate,Single,13583,Computer,1,30,6,11,4,3,0,6,5,0
2352,26,0,1,Graduation,Married,53614,Tablet,1,50,4,7,5,2,0,2,8,1
2353,21,1,0,Undergraduate,Single,25584,Computer,1,10,3,5,3,1,1,1,2,0
2354,30,0,2,Graduation,Married,47968,Phone,0,28,3,2,2,3,2,4,0,1
2355,25,1,0,Undergraduate,Single,15954,Computer,2,6,1,22,5,7,4,9,2,0
2356,19,1,0,Undergraduate,Single,8747,Computer,2,22,3,11,0,3,2,1,4,1
2357,29,1,1,Graduation,Married,51120,Computer,0,42,3,7,2,2,13,4,12,1
2358,28,1,1,Graduation,Married,56099,Tablet,2,22,2,1,4,0,4,0,2,0
2359,30,0,0,Graduation,Single,50769,Computer,1,38,5,9,2,3,3,5,4,1
2360,26,1,1,Graduation,Married,48831,Computer,1,15,1,5,5,1,7,8,6,0
2361,27,0,0,Graduation,Single,54710,Phone,1,26,3,5,4,1,9,6,0,0
2362,19,1,0,Undergraduate,Single,19113,Phone,0,20,5,12,0,3,2,2,7,1
2363,26,1,2,Graduation,Married,47460,Laptop,1,15,2,19,8,5,1,2,1,1
2364,19,0,0,Undergraduate,Single,29555,Phone,0,18,2,11,6,2,10,2,13,1
2365,21,0,0,Undergraduate,Single,23371,Computer,0,49,3,12,0,7,1,1,4,1
2366,20,0,0,Undergraduate,Single,13521,Laptop,2,28,5,13,5,0,6,2,4,0
2367,19,1,0,Undergraduate,Single,16513,Computer,0,4,1,10,1,5,5,5,15,0
2368,23,1,0,Undergraduate,Single,7003,Tablet,2,23,4,10,4,2,3,2,3,0
2369,23,1,0,Undergraduate,Single,28376,Computer,1,11,4,12,6,0,6,3,9,0
2370,16,1,0,Undergraduate,Single,7454,Phone,2,21,5,5,3,2,2,1,7,0
2371,21,1,0,Undergraduate,Single,16301,Computer,2,27,5,14,6,1,1,0,4,0
2372,30,0,2,Graduation,Married,48910,Tablet,0,6,2,13,3,3,2,1,5,0
2373,24,1,0,Undergraduate,Single,25130,Computer,1,7,1,1,5,7,0,0,1,0
2374,21,1,0,Undergraduate,Single,8649,Phone,2,21,5,10,2,4,0,8,0,0
2375,26,0,1,Graduation,Married,41004,Laptop,2,18,3,19,4,1,12,0,2,1
2376,29,0,1,Graduation,Married,55858,Tablet,0,34,2,6,2,6,0,1,10,1
2377,25,0,0,Undergraduate,Single,20802,Computer,1,3,1,12,4,0,7,1,10,0
2378,29,0,2,Graduation,Married,58367,Computer,0,32,3,9,6,10,1,4,8,1
2379,25,1,0,Undergraduate,Single,24140,Phone,0,7,2,7,3,4,5,6,0,1
2380,27,1,2,Graduation,Married,51640,Phone,0,13,1,11,0,6,4,0,5,1
2381,28,1,1,Graduation,Married,53472,Computer,0,28,4,15,1,1,1,2,9,0
2382,23,0,0,Undergraduate,Single,29671,Phone,0,30,6,10,3,1,2,4,12,1
2383,25,0,0,Undergraduate,Single,28321,Computer,0,21,3,15,5,8,9,6,8,0
2384,30,1,0,Graduation,Single,55633,Computer,2,30,4,2,7,0,2,7,17,1
2385,19,0,0,Undergraduate,Single,6709,Laptop,0,19,3,4,5,2,0,3,13,0
2386,21,0,0,Undergraduate,Single,21190,Computer,2,47,5,14,4,2,0,3,14,1
2387,20,0,0,Undergraduate,Single,20235,Laptop,1,12,1,24,6,1,1,4,1,0
2388,29,1,1,Graduation,Married,53020,Laptop,0,18,1,10,6,3,1,10,2,1
2389,21,0,0,Undergraduate,Single,27964,Phone,2,42,4,15,2,4,0,2,5,1
2390,27,1,1,Graduation,Married,41030,Tablet,1,47,5,2,7,5,2,0,1,1
2391,21,1,0,Undergraduate,Single,10072,Phone,0,42,7,10,0,4,5,1,3,1
2392,22,1,0,Undergraduate,Single,28127,Tablet,0,27,2,10,2,1,6,7,0,0
2393,19,0,0,Undergraduate,Single,19561,Computer,2,10,2,9,5,9,5,9,7,0
2394,17,1,0,Undergraduate,Single,11320,Phone,0,5,1,5,6,2,2,2,0,0
2395,17,1,0,Undergraduate,Single,28393,Computer,2,17,2,17,6,1,2,1,7,0
2396,17,1,0,Undergraduate,Single,16603,Phone,2,38,6,15,0,4,5,3,0,1
2397,16,1,0,Undergraduate,Single,14063,Computer,2,47,6,15,4,2,5,1,8,1
2398,28,1,1,Graduation,Married,54777,Laptop,0,10,1,3,10,1,1,5,5,0
2399,19,1,0,Undergraduate,Single,18569,Tablet,0,20,5,7,5,0,4,0,0,0
2400,19,1,0,Undergraduate,Single,14489,Phone,2,30,6,12,4,2,0,2,6,0
2401,18,0,0,Undergraduate,Single,16368,Tablet,1,37,4,3,3,5,3,4,10,1
2402,30,1,1,Graduation,Married,59520,Phone,2,41,7,13,7,6,9,6,6,1
2403,21,1,0,Undergraduate,Single,28033,Tablet,1,37,3,3,0,2,11,2,2,1
2404,21,1,0,Undergraduate,Single,27155,Tablet,2,5,1,11,5,6,0,1,0,0
2405,27,0,2,Graduation,Married,44756,Tablet,0,8,2,14,2,0,1,2,5,0
2406,16,0,0,Undergraduate,Single,11375,Laptop,0,13,1,5,8,2,4,2,11,0
2407,26,0,0,Graduation,Single,56069,Computer,0,19,4,11,0,0,2,6,4,0
2408,18,0,0,Undergraduate,Single,21132,Phone,2,32,5,5,0,0,3,1,5,1
2409,20,0,0,Undergraduate,Single,23090,Computer,2,28,4,14,7,2,3,4,1,1
2410,26,0,1,Graduation,Married,53056,Computer,0,7,2,5,0,6,4,1,5,0
2411,21,1,0,Undergraduate,Single,27649,Laptop,1,22,4,14,3,1,1,6,8,0
2412,27,1,1,Graduation,Married,43249,Laptop,1,29,3,14,0,3,4,3,8,0
2413,17,1,0,Undergraduate,Single,11589,Laptop,2,15,3,18,0,0,2,0,9,1
2414,19,0,0,Undergraduate,Single,11026,Tablet,0,34,3,25,3,2,2,5,8,1
2415,18,1,0,Undergraduate,Single,15674,Phone,0,24,3,6,3,2,6,7,3,0
2416,23,1,0,Undergraduate,Single,27056,Laptop,1,4,2,1,9,0,0,2,5,0
2417,17,0,0,Undergraduate,Single,15361,Tablet,0,20,4,15,0,2,3,1,0,1
2418,23,1,0,Undergraduate,Single,24161,Computer,1,27,2,7,3,2,2,8,11,0
2419,30,0,0,Graduation,Single,44113,Laptop,2,46,5,12,7,4,3,1,7,1
2420,23,0,0,Undergraduate,Single,29557,Tablet,0,41,7,9,0,3,4,1,8,1
2421,25,1,0,Undergraduate,Single,9985,Tablet,1,15,4,20,3,7,4,2,3,0
2422,26,1,2,Graduation,Married,58058,Tablet,0,23,4,11,8,0,3,2,5,0
2423,17,0,0,Undergraduate,Single,13466,Computer,0,29,5,27,4,3,3,4,14,0
2424,21,1,0,Undergraduate,Single,17787,Tablet,0,11,4,5,0,0,5,7,10,1
2425,19,0,0,Undergraduate,Single,26818,Tablet,0,31,2,3,0,3,5,5,5,1
2426,27,0,0,Graduation,Single,56696,Computer,2,8,1,5,0,2,1,4,12,1
2427,21,1,0,Undergraduate,Single,18858,Computer,1,5,2,3,0,0,2,5,3,0
2428,19,0,0,Undergraduate,Single,15980,Phone,1,5,2,18,9,3,4,4,0,0
2429,16,0,0,Undergraduate,Single,22325,Computer,2,16,4,15,3,4,10,0,2,0
2430,19,1,0,Undergraduate,Single,14174,Laptop,0,27,3,2,6,4,1,2,10,0
2431,26,0,2,Graduation,Married,43782,Phone,2,6,2,27,4,3,2,6,8,0
2432,18,1,0,Undergraduate,Single,14668,Tablet,1,21,3,6,7,3,14,4,1,0
2433,16,1,0,Undergraduate,Single,8552,Computer,1,27,5,8,8,3,2,8,4,0
2434,21,0,0,Undergraduate,Single,29454,Laptop,2,33,6,2,0,0,0,0,7,1
2435,25,1,0,Undergraduate,Single,9440,Tablet,2,16,4,10,3,2,1,2,9,0
2436,27,0,2,Graduation,Married,45958,Laptop,2,13,1,21,3,5,0,5,2,0
2437,18,0,0,Undergraduate,Single,17186,Laptop,0,15,2,19,0,5,10,1,0,0
2438,23,0,0,Undergraduate,Single,10869,Phone,2,5,2,13,2,1,4,2,11,0
2439,22,0,0,Undergraduate,Single,6848,Computer,2,8,1,9,1,2,3,1,7,1
2440,29,1,0,Graduation,Single,41432,Laptop,0,46,5,15,4,1,4,4,2,1
2441,17,1,0,Undergraduate,Single,19505,Computer,1,41,7,2,1,6,14,5,2,1
2442,17,1,0,Undergraduate,Single,24134,Phone,0,10,1,2,6,7,5,2,1,1
2443,24,1,0,Undergraduate,Single,23836,Laptop,1,15,3,13,0,0,2,1,16,1
2444,30,1,1,Graduation,Married,44558,Phone,1,17,3,18,2,3,4,4,12,1
2445,25,0,0,Undergraduate,Single,12619,Laptop,0,13,2,5,4,8,2,2,4,0
2446,16,1,0,Undergraduate,Single,18938,Laptop,2,5,1,18,5,11,0,8,1,0
2447,30,1,2,Graduation,Married,42208,Laptop,0,12,3,6,1,1,5,6,8,1
2448,22,1,0,Undergraduate,Single,5184,Phone,2,6,2,21,2,1,0,3,5,0
2449,26,0,2,Graduation,Married,43036,Phone,2,29,4,5,1,4,2,5,7,1
2450,19,1,0,Undergraduate,Single,22149,Phone,1,4,1,22,0,4,0,3,0,0
2451,29,1,1,Graduation,Married,55248,Phone,2,19,4,13,0,2,1,2,2,0
2452,16,0,0,Undergraduate,Single,27859,Phone,0,10,4,17,7,1,1,6,7,0
2453,22,0,0,Undergraduate,Single,29314,Tablet,2,9,1,10,2,3,0,6,2,1
2454,30,1,2,Graduation,Married,54099,Laptop,0,18,4,12,0,1,1,0,6,0
2455,30,1,2,Graduation,Married,50008,Tablet,0,26,4,23,12,2,2,1,4,0
2456,23,1,0,Undergraduate,Single,20165,Computer,1,25,2,15,5,11,7,4,12,0
2457,16,0,0,Undergraduate,Single,7311,Laptop,0,29,4,7,1,2,2,1,1,1
2458,22,0,0,Undergraduate,Single,26152,Phone,0,10,4,27,4,6,2,2,2,0
2459,27,1,0,Graduation,Single,59648,Phone,2,8,1,3,12,7,3,7,6,0
2460,16,0,0,Undergraduate,Single,10143,Computer,2,44,7,23,0,1,3,3,1,1
2461,26,1,1,Graduation,Married,52185,Phone,2,46,7,2,4,5,5,2,5,1
2462,28,1,1,Graduation,Married,57010,Phone,1,36,4,0,3,1,4,5,3,1
2463,21,1,0,Undergraduate,Single,28943,Phone,2,33,5,10,2,7,5,1,2,1
2464,19,1,0,Undergraduate,Single,18949,Laptop,2,7,1,26,1,1,2,0,1,0
2465,24,0,0,Undergraduate,Single,27069,Computer,2,8,2,13,2,2,4,0,5,0
2466,19,1,0,Undergraduate,Single,23390,Laptop,2,14,1,14,1,0,2,2,3,0
2467,20,0,0,Undergraduate,Single,8281,Computer,1,34,4,7,5,1,6,0,2,1
2468,20,0,0,Undergraduate,Single,22735,Computer,1,22,2,3,2,5,3,5,5,0
2469,18,1,0,Undergraduate,Single,28385,Computer,1,25,5,8,5,1,9,2,10,1
2470,18,1,0,Undergraduate,Single,6122,Tablet,2,47,7,4,4,3,3,1,7,1
2471,22,0,0,Undergraduate,Single,20732,Phone,0,45,3,10,11,7,0,5,10,1
2472,16,0,0,Undergraduate,Single,26926,Computer,1,25,3,24,7,4,4,5,4,1
2473,20,0,0,Undergraduate,Single,23127,Phone,0,13,1,21,1,2,2,1,5,0
2474,28,0,0,Graduation,Single,43291,Tablet,0,20,3,2,1,1,8,3,8,0
2475,16,0,0,Undergraduate,Single,27782,Tablet,0,25,4,24,0,8,2,5,6,0
2476,23,0,0,Undergraduate,Single,17353,Laptop,0,24,5,9,2,0,2,3,12,1
2477,22,1,0,Undergraduate,Single,5667,Tablet,2,21,5,7,2,5,3,3,0,1
2478,18,0,0,Undergraduate,Single,7546,Computer,1,40,3,7,2,2,1,2,0,1
2479,26,1,0,Graduation,Single,57783,Phone,0,36,2,3,0,3,5,2,0,1
2480,17,1,0,Undergraduate,Single,17208,Laptop,0,3,2,5,5,3,1,2,8,0
2481,24,1,0,Undergraduate,Single,29119,Tablet,1,7,1,21,7,2,2,5,1,0
2482,25,1,0,Undergraduate,Single,22897,Laptop,0,19,3,8,0,1,7,3,7,0
2483,25,1,0,Undergraduate,Single,28990,Laptop,1,19,3,9,5,0,3,2,8,0
2484,23,1,0,Undergraduate,Single,25261,Laptop,0,12,4,8,7,2,10,2,4,1
2485,30,1,2,Graduation,Married,41509,Phone,0,13,3,8,1,1,4,2,2,1
2486,19,1,0,Undergraduate,Single,24191,Tablet,2,30,5,2,5,3,3,3,15,0
2487,20,1,0,Undergraduate,Single,20846,Phone,1,25,2,10,6,5,3,4,7,0
2488,16,0,0,Undergraduate,Single,14352,Phone,2,42,4,16,3,2,1,5,3,1
2489,22,1,0,Undergraduate,Single,8647,Laptop,0,46,4,1,0,4,4,8,0,1
2490,19,0,0,Undergraduate,Single,12812,Tablet,0,10,3,23,10,4,0,6,0,1
2491,17,1,0,Undergraduate,Single,16456,Phone,2,31,6,6,1,7,6,1,4,1
2492,23,1,0,Undergraduate,Single,29723,Phone,2,32,4,27,0,4,1,3,5,1
2493,27,1,0,Graduation,Single,59532,Phone,0,20,2,13,3,4,10,0,0,1
2494,24,0,0,Undergraduate,Single,27444,Laptop,1,11,1,4,0,0,1,3,5,0
2495,28,0,0,Graduation,Single,59159,Phone,0,33,6,7,0,1,7,3,4,1
2496,16,1,0,Undergraduate,Single,19358,Phone,0,8,1,15,2,1,0,5,3,1
2497,22,1,0,Undergraduate,Single,21108,Phone,0,28,3,9,0,7,1,1,4,0
2498,21,1,0,Undergraduate,Single,23670,Laptop,1,18,4,9,3,5,3,3,6,1
2499,16,1,0,Undergraduate,Single,15200,Phone,1,22,3,10,1,5,4,7,7,1
2500,19,0,0,Undergraduate,Single,28153,Laptop,1,40,7,7,0,7,1,0,3,1
2501,29,1,2,Graduation,Married,56102,Laptop,1,39,6,15,4,5,5,3,7,1
2502,18,1,0,Undergraduate,Single,20329,Computer,2,9,2,6,2,0,2,0,2,0
2503,26,0,2,Graduation,Married,46788,Computer,0,18,1,5,8,1,1,3,13,1
2504,16,0,0,Undergraduate,Single,19352,Tablet,2,24,3,6,0,3,3,6,0,1
2505,23,1,0,Undergraduate,Single,6712,Tablet,0,15,2,13,3,1,4,2,5,1
2506,18,0,0,Undergraduate,Single,11731,Laptop,2,19,2,14,2,0,0,6,1,1
2507,26,1,0,Graduation,Single,56390,Tablet,2,16,4,14,4,6,5,7,4,0
2508,30,1,2,Graduation,Married,56379,Laptop,1,8,2,4,9,1,8,8,3,0
2509,30,0,2,Graduation,Married,50022,Tablet,0,23,5,8,0,2,1,3,3,1
2510,30,1,1,Graduation,Married,53171,Tablet,1,26,4,13,0,5,1,3,0,0
2511,18,1,0,Undergraduate,Single,22826,Tablet,2,25,5,14,3,2,2,5,3,1
